16140 15599
16287 15599
16299 15599
16328 15599
2013 724
2013 830
2013 1902
16900 6306
6306 4771
16945 6306
16990 6306
17051 6306
17246 303
17429 2300
17435 2300
2420 2300
11347 2300
2492 2300
2521 2300
17658 2300
17756 2300
3998 2300
2892 2300
18124 2300
15121 2300
2300 2096
18311 2300
3146 2300
3460 2300
3179 2300
5940 2300
19050 18722
19074 18722
19102 18722
19205 3519
19205 10480
19620 19205
19696 19205
19863 19703
19966 11023
20065 20006
20155 20006
20296 2308
13963 12130
20799 18328
20896 5884
9420 8924
9420 9109
9424 5737
9424 9091
9424 9224
9424 9378
21086 2342
21116 18212
21238 21116
21280 21116
14527 14382
21819 18440
1581 1228
17649 453
2696 453
5913 453
22528 11294
22540 11294
22786 22777
22820 22777
22891 22777
23131 7101
7101 563
23530 3876
23601 3876
17 1
482 1
493 488
615 15
705 112
909 705
1163 629
1336 629
1789 1682
1946 1682
1989 1682
2021 1682
2222 688
2349 2222
2367 2222
2412 2376
2376 1036
2534 2376
2626 2376
2659 2376
3051 2376
3245 3234
3476 3474
3507 3474
3521 3474
3664 3474
3666 3474
3724 3474
3779 3760
3802 3760
3922 3521
3922 3532
3922 2255
4027 3922
4036 3922
3922 3614
4047 3922
3937 3512
4025 3937
4442 3937
4527 3937
4842 4727
4977 4965
5790 1758
6121 5958
5958 5800
6241 5958
6283 5958
6612 3281
6674 3281
6797 3281
7072 3281
7191 7113
575 548
7251 7249
7275 7249
7512 7334
7522 7334
7613 7334
8210 7883
8234 7883
3680 1814
1814 688
1814 1571
8459 1814
8496 6693
8548 6693
8520 7274
7274 6473
9050 8892
8892 5833
9373 8892
9378 8892
9440 8892
9462 8892
9792 2622
10029 2622
10068 9606
10145 10068
10299 10068
10381 3543
10381 3727
10381 3751
10755 10693
8916 1876
1876 643
10877 1876
10901 1876
2637 1876
6160 1876
8413 1876
11113 1876
11116 1876
6467 1876
11324 538
11355 11324
11324 2483
11324 2571
11383 11324
11403 11324
11324 2752
11324 2951
11324 2956
11324 601
8397 180
6838 180
11784 9151
11816 9151
11849 9151
11862 9151
12073 10965
10965 2804
10965 3632
10965 2987
10965 3067
12428 8306
12524 8306
12551 8306
12686 8306
12722 8306
12872 8306
12891 8306
13011 8306
13059 8306
13403 8306
13602 8306
13694 8306
13733 1908
3331 663
3331 665
3331 1570
13998 3600
14052 3600
7676 3600
14174 1276
14376 14372
14536 14372
6136 2799
6141 2799
5805 2799
14638 14596
15050 1764
15050 3212
15069 570
15069 3753
15162 11037
12791 11037
13243 11037
15619 15599
15599 6619
15599 6668
15599 6801
15972 15599
16271 15599
16307 15599
16658 2008
2013 1784
4060 3956
4060 3395
16914 6306
10888 6306
6306 181
17091 6306
17165 303
16854 303
17488 2300
17794 2300
18018 2300
2836 2300
18081 2300
18098 2300
2300 1417
18217 2300
18228 2300
5865 2300
11510 2300
2300 1531
3097 2300
18508 2300
4147 2300
18648 3398
18663 3398
18775 18722
4417 3985
19203 4417
19285 19205
19362 19205
19443 19205
19726 19703
19959 19703
20053 20006
20193 20006
20296 1451
12130 7346
12130 3589
12130 6869
20506 12130
20519 12130
12130 3723
20580 12130
12130 3471
20681 18328
20712 18328
20847 385
12236 5884
5912 5884
9420 3053
9424 8961
9424 8984
12231 9424
12250 9424
21116 18497
21523 19921
21602 10745
21677 10745
21685 10745
14527 14411
21873 18440
18440 7466
21969 18440
22049 18440
22096 18440
22234 18440
22259 18440
17851 453
1507 453
22473 5932
3871 2196
22720 17404
22789 22777
23006 7101
7101 3980
7101 3425
23329 7101
11533 7101
23359 7101
23389 7101
406 1
442 1
536 15
593 15
868 705
872 705
931 705
1302 629
1364 629
1389 629
1466 629
1682 112
2047 1682
2057 1682
2539 2376
2632 2376
2805 2376
2820 2376
3069 2376
3074 2376
3334 3234
3393 3234
3486 3474
3601 3474
3776 3760
3871 3760
3948 3922
4084 3922
3922 3723
3937 3554
3937 3334
4443 3937
4481 3937
4493 3937
4558 4554
4676 4554
4706 4554
5744 1758
6044 5958
6085 5958
6339 5958
3556 3281
6903 3281
4419 3281
3281 3104
7312 7249
7249 6455
7363 7334
7334 3332
7633 7334
7702 7334
7936 7883
7956 7883
8034 7883
8047 7883
8079 7883
8238 7883
1814 1024
1814 651
8398 1814
4320 1814
8541 6693
8552 6693
7274 6701
8835 8748
8892 6540
8892 6438
3961 2622
4317 2622
9934 2622
10188 10068
10191 10068
10279 10068
10381 3637
10578 10381
10381 3676
10660 10381
8796 4040
11015 1876
11086 1876
11306 1876
11324 2467
11361 11324
11324 2704
11324 2833
11324 2888
11324 2936
11324 8646
11496 11324
11324 9946
11324 606
11324 7330
11574 11324
5709 180
11723 180
4486 180
11745 180
11812 9151
9151 8171
12193 9165
9165 165
9165 7229
9517 9165
12373 8306
12559 8306
12641 8306
8306 4610
12769 8306
12845 8306
12847 8306
12855 8306
12893 8306
8306 4650
13156 8306
13251 8306
8306 4680
13498 8306
13696 8306
1978 1908
3331 1099
3331 638
6228 3332
4412 3332
13842 3600
10093 3600
6779 3600
14044 3600
14050 3600
14065 3600
14105 3600
14158 1276
14388 14372
14919 14596
15000 14596
15050 11174
12449 11037
15340 11037
15396 6256
6080 267
10888 267
385 267
15649 15599
15599 6733
16073 15599
16186 15599
16383 16367
16424 16367
16512 16367
16542 16367
16614 16367
2008 1852
16743 2013
16761 2013
13837 4060
4060 2770
16901 6306
16933 6306
16957 6306
17065 6306
6388 6306
17153 303
17265 303
17308 303
6029 2300
9661 2300
2300 1146
17773 2300
3596 2300
2300 1450
2300 1492
3193 2300
2300 1651
18679 3398
18719 15372
18820 18722
18956 18722
19073 18722
18722 9503
9432 9361
4417 4326
19205 492
19286 19205
19422 19205
19508 19205
19579 19205
19205 14103
19627 19205
19753 19703
19703 12868
20296 2255
20346 20296
20384 20296
12130 7538
12130 3395
9420 9059
9420 9383
9474 9420
12175 9424
12190 9424
9424 9301
9424 9331
9424 6553
6727 2342
21100 2342
21228 21116
21116 18299
21116 3056
21326 19921
21419 19921
21614 10745
21732 14527
21963 18440
21979 18440
18440 6274
22112 18440
22128 18440
22193 18440
2245 453
2702 453
3201 453
22433 5927
22653 3871
15561 3871
22754 22742
7101 4264
23154 7101
23230 7101
19504 7101
23349 7101
58 1
79 1
191 1
689 625
1088 629
651 629
1346 629
1382 629
1682 739
1991 1682
2295 2222
2335 2222
2473 2376
2720 2376
3053 2376
3234 1074
3282 3234
3798 3760
4213 3937
4275 3937
4346 3937
4355 3937
4528 3937
3937 484
5689 5645
6155 5958
6410 5958
6475 5958
6577 3281
4253 3281
6786 3281
7013 3281
7093 3281
7249 1466
7445 7334
7481 7334
7493 7334
7624 7334
7712 7334
7932 7883
7967 7883
8026 7883
8164 7883
8309 8272
8272 5913
3986 1814
8406 1814
8498 6693
8721 7274
8671 7274
7668 7274
9011 8892
9441 8892
9460 8892
9614 2622
2622 1941
2622 1494
4115 2622
9492 2622
2622 1584
7731 2622
10068 6860
10381 10088
10381 9718
3258 1876
10830 1876
6260 1876
1876 385
11207 1876
11352 11324
11324 2852
11324 3069
11324 3117
11324 3157
11324 7103
3325 180
11786 9151
10965 2586
12104 10965
10965 2925
12128 10965
12160 10965
9165 2496
9165 8434
12317 8306
12424 8306
12476 8306
12492 8306
12874 8306
12880 8306
12895 8306
13004 8306
13160 8306
13513 8306
13533 8306
3331 2592
13805 3331
10479 3600
13921 3600
14085 3600
14372 1668
14529 14372
6306 2799
15069 3454
12379 11037
15189 11037
12503 11037
15568 267
15569 267
15936 15599
16153 15599
16240 15599
16293 15599
15599 7708
15599 3464
16372 16367
16538 16367
2008 250
2013 887
16754 2013
6306 2337
17392 303
2300 1006
5973 2300
17491 2300
2525 2300
2552 2300
17707 2300
17770 2300
17782 2300
2300 173
2300 1262
2766 2300
17975 2300
3364 2300
8425 2300
2300 671
14591 2300
18890 18722
19076 18722
19256 19205
19205 10482
19463 19205
19205 4045
19205 4092
19640 19205
19711 19703
19727 19703
19795 19703
19966 11323
20285 20006
4099 3560
12130 6616
12130 4260
12130 3666
20731 18328
10905 385
20841 385
20842 385
9420 8944
12187 9420
20963 9424
9424 9338
9545 9424
21126 21116
21157 21116
21116 17760
21199 21116
21116 18510
21278 21116
21393 19921
21444 19921
7250 6444
21735 14527
21825 18440
22197 18440
22301 18440
2492 453
17986 453
1452 453
22431 5927
7210 5932
7217 5932
3871 1676
22649 3871
22705 17404
22777 8459
7101 3274
23073 7101
23089 7101
23571 3876
23573 3876
6 1
475 1
607 15
863 705
1012 629
638 629
1429 629
1465 629
1474 629
1558 629
1566 629
1723 1682
1726 1682
2270 2222
2273 2222
2400 2376
2443 2376
2512 2376
2887 2376
2921 2376
3394 3234
3505 3474
3555 3474
3590 3474
3675 3474
3688 3474
3726 3474
3790 3760
3955 3922
4248 3937
4360 3937
4590 4554
4652 4554
4693 4554
5046 4965
5076 4965
5146 4965
5702 1758
5972 5958
6002 5958
6183 5958
6460 5958
6499 5958
6522 6035
6572 3281
7043 3281
571 548
7249 6986
7503 7334
7787 7733
7818 7733
8027 7883
8183 7883
8208 7883
8581 6693
8702 6693
7274 4453
8892 5709
8937 8892
9577 2622
9578 2622
7446 2622
3317 2622
6181 2622
9888 2622
4100 2622
10068 3952
10204 10068
10068 9836
10068 4524
10690 8796
10875 1876
11071 1876
11224 1876
7321 1876
11324 2949
11573 11324
11324 3221
11756 9151
11988 9151
10965 2523
9565 9165
12288 8306
12425 8306
10973 8306
12887 8306
12956 8306
8306 4637
13109 8306
13148 8306
13393 8306
13695 8306
3331 2382
13843 3600
15050 10867
15130 15069
15136 15069
12486 11037
12515 11037
15367 11037
15381 11037
15484 267
10272 267
7309 267
15599 10384
16005 15599
15599 3370
16161 15599
16305 15599
16433 16367
16448 16367
2013 1694
16742 2013
4458 4060
6306 1871
17269 303
17354 303
17405 303
17440 2300
17442 2300
17454 2300
17555 2300
17606 2300
7266 2300
17923 2300
12214 2300
18002 2300
3056 2300
3091 2300
18428 2300
18446 2300
3398 2717
18740 18722
19120 18722
18722 3208
19263 19205
19205 13885
19411 19205
19205 18036
19543 19205
19205 10279
19671 19205
19205 3746
19836 19703
19892 19703
20006 19902
20296 1548
20546 12130
20837 385
15341 6701
9425 9420
9424 9007
9424 9014
20974 9424
9448 9424
9424 5935
21071 2342
21087 2342
21116 18425
21342 19921
21366 19921
21425 19921
21724 14527
21736 14527
14532 14527
21852 18440
21884 18440
21957 18440
22139 18440
22222 18440
22316 1581
22370 453
22488 5932
23049 7101
23101 7101
23195 7101
7101 6856
23401 7101
23510 3876
23542 3876
7239 3876
23613 3876
3 1
48 1
720 705
736 705
895 705
1157 629
1824 1682
1956 1682
1993 1682
2090 1682
2178 1682
2495 2376
2614 2376
2621 2376
2929 2376
2981 2376
2376 690
3135 2376
3217 2376
3427 3234
3428 3234
3458 3234
3717 3474
3922 3368
3937 3599
4438 3937
4502 3937
4866 4727
5110 4965
5627 2459
5646 5645
5766 1758
5834 1758
6098 5958
6123 5958
6425 5958
6035 267
6684 3281
6766 3281
7136 7113
7249 3576
7359 7334
7334 6847
7713 7334
7823 7733
8065 7883
7883 890
8220 7883
8272 6507
2434 1814
1814 1058
3274 1814
1814 1077
8381 1814
8392 1814
4098 1814
8589 6693
8629 6693
8862 8748
8869 8748
9111 8892
9380 8892
2622 249
9872 2622
10068 3474
10068 8884
10381 3290
8796 4006
8796 3730
10757 1116
2434 1876
3569 1876
11046 1876
6290 1876
4958 1876
9475 1876
11418 11324
11324 6299
11490 11324
11324 3223
11813 9151
11970 9151
10965 3248
10965 7385
10965 3576
12112 10965
9165 5019
12187 9165
9165 9104
9165 6552
12256 9165
12366 8306
12495 8306
12500 8306
12822 8306
12861 8306
12993 8306
13093 8306
13140 8306
13300 8306
13367 8306
8382 3331
13760 3331
5283 3331
13826 3332
10126 3600
13899 3600
13920 3600
13974 3600
7594 3600
7629 3600
14083 3600
14113 3600
7051 3600
14501 14372
11290 11000
14906 14596
14952 14596
15069 3935
15069 3943
15069 7400
12760 11037
13013 11037
13574 11037
13710 11037
7271 267
15488 267
15975 15599
16444 16367
2013 1928
2013 977
16810 9297
6823 4060
16858 4060
4060 3401
17114 6306
2455 2300
17639 2300
17727 2300
2300 2278
18169 2300
2986 2300
3013 2300
3723 2300
3185 2300
7331 2300
18604 2300
3398 404
18792 18722
18722 12060
19205 1074
19280 19205
19319 19205
19360 19205
19205 3692
19705 19703
19703 4138
20008 20006
20017 20006
20033 20006
20078 20006
20261 20006
20296 667
20374 20296
19452 12130
15985 12130
20912 9420
9420 6539
9420 259
12180 9424
9424 5053
9424 9203
9424 9214
9490 9424
9491 9424
21116 17628
21178 21116
21182 21116
21116 18016
21378 19921
6444 3270
6444 3427
21641 10745
21722 14527
21875 18440
22264 18440
9002 7053
22423 5927
6124 5927
22886 22777
22902 22777
23297 7101
23337 7101
196 1
524 488
632 625
650 625
768 705
1211 629
1339 629
1400 629
1777 1682
2124 1682
2189 1682
2222 1273
2319 2222
2441 2376
2567 2376
2575 2376
2645 2376
2945 2376
3030 2376
3072 2376
2376 606
3106 2376
3156 2376
2376 2207
3321 3234
3678 3474
3841 3760
3924 3922
3922 2578
3922 3321
3937 3295
4264 3937
4322 3937
4323 3937
4687 4554
5111 4965
5424 4965
5519 4965
5733 1758
5797 1758
6189 5958
6213 5958
6222 5958
6340 5958
5958 1435
6495 5958
6035 2275
6685 3281
7044 3281
7142 7113
7248 7244
7249 6698
7279 7249
7491 7334
7334 4366
7334 6905
7334 5570
7851 7733
8231 7883
4016 1814
6693 4184
8656 6693
8696 7274
8848 8748
8979 8892
9103 8892
8892 895
10068 9703
10387 10381
10381 3927
10454 10381
10381 3651
10640 10381
1876 1074
6035 1876
11284 1876
11300 1876
11324 2474
11324 2767
11324 2871
11485 11324
11661 180
12014 9151
10965 2512
12136 10965
10965 3469
12391 8306
12435 8306
12809 8306
12966 8306
13370 8306
13453 8306
13625 8306
13656 8306
4285 3331
4221 3600
13991 3600
14017 3600
14101 3600
14233 1276
14287 1276
14539 14372
14983 14596
15050 11120
12681 11037
13366 11037
15346 11037
11303 11037
15461 267
15491 267
15540 267
15607 15599
15644 15599
15716 15599
15821 15599
15599 7496
16025 15599
16059 15599
16080 15599
16162 15599
16195 15599
16250 15599
16506 16367
16621 16367
16654 2008
2111 2013
2178 2013
16807 16799
12053 4060
4060 3324
4060 3358
16943 6306
6306 6202
17031 6306
17045 6306
11555 6306
17125 303
17255 303
17365 303
17497 2300
17520 2300
2454 2300
17646 2300
17825 2300
2809 2300
2300 1391
2300 1498
18536 2300
17112 2300
2300 1637
18599 2300
18681 3398
18741 18722
18830 18722
19123 18722
19205 4331
19447 19205
19499 19205
19966 8311
20296 1024
20339 20296
12130 3986
16854 12130
12130 3419
12130 10353
20609 18328
18328 18211
20786 18328
9420 9013
9527 9420
20953 9424
9497 9424
21627 10745
21860 18440
18440 6237
18440 6971
22263 18440
1581 1062
2727 453
7560 453
3006 453
11250 5927
5927 4143
22561 11294
22882 22777
23027 7101
15590 7101
23312 7101
23486 3876
425 1
810 705
879 705
1001 705
1391 629
1456 629
1671 1665
2046 1682
2126 1682
2213 1682
2322 2222
2520 2376
2542 2376
2826 2376
3406 3234
3784 3760
3849 3760
4016 3922
4041 3922
4112 3922
4328 3937
4333 3937
5133 4965
5262 4965
5673 5645
5809 1758
5867 1758
5958 5444
6631 3281
3328 3281
3281 1941
6917 3281
7106 3281
7334 6685
8295 8272
1814 1161
8410 1814
7301 6693
8736 7274
8806 8748
8969 8892
9424 8892
3947 2622
6666 2622
9977 2622
10238 10068
10278 10068
10392 10381
10452 10381
10381 4263
10639 10381
10664 10381
8901 8796
10722 10693
11173 1876
11201 1876
6510 1876
11324 2736
11324 2961
11324 3027
4419 180
11769 9151
11785 9151
11822 9151
10286 9151
10965 3639
12174 9165
9165 8957
9165 9109
9165 5782
9275 9165
12831 8306
13419 8306
13423 8306
13711 8306
13743 3331
3331 1531
14028 3600
14099 3600
14160 1276
14279 1276
14480 14372
14517 14372
14561 11000
6140 2799
15045 14596
15050 2615
15069 704
15238 11037
13289 11037
3842 267
16074 15599
15599 4406
16479 16367
16546 16367
16634 2008
16655 2008
16660 2008
2096 2008
2013 1756
10829 2013
2013 2002
2013 2003
16752 2013
16832 4060
16898 6306
6306 601
1731 303
17252 303
4171 2300
2300 1039
17578 2300
17592 2300
17630 2300
17673 2300
17692 2300
8391 2300
9778 2300
2829 2300
2883 2300
3376 2300
6375 2300
18314 2300
3043 2300
18548 2300
2300 704
19205 18631
19966 13699
20335 20296
20615 18328
20629 18328
20692 18328
5884 601
20913 9420
9424 8980
9424 5579
21076 2342
21106 2342
21116 17489
21143 21116
21116 1291
21237 21116
21279 21116
21451 19921
21745 14527
21866 18440
21928 18440
18440 10465
22065 18440
22202 18440
17589 453
17793 453
2862 453
2935 453
5932 2603
22492 5932
22594 3871
22724 17404
22829 22777
22899 22777
22944 22777
23003 7101
7101 3248
7101 2255
3472 3448
7235 3876
22662 3876
201 1
202 1
243 1
417 1
612 15
1159 629
1344 629
1359 629
1692 1682
1819 1682
1861 1682
1863 1682
2157 1682
2167 1682
2230 2222
2497 2376
2558 2376
2944 2376
2951 2376
3438 3234
3441 3234
3540 3474
3667 3474
3922 3250
3950 3922
3922 3280
3922 3347
4059 3922
4179 3937
4184 3937
4293 3937
4370 3937
4425 3937
4637 4554
4641 4554
4726 4554
5141 4965
5458 4965
5561 4965
5604 2459
6377 5958
6503 5958
6678 3281
6753 3281
4090 3281
7100 3281
7249 1207
7334 3248
7334 4264
7467 7334
7824 7733
8023 7883
8154 7883
8172 7883
8189 7883
8332 8272
8342 8272
3425 1814
8660 6693
7315 6693
8718 7274
7292 7274
8918 8892
9055 8892
8892 1828
8892 6554
2622 1074
9648 2622
3979 2622
3336 2622
4546 2622
10077 10068
10098 10068
10257 10068
10068 4450
10381 3250
10489 10381
10541 10381
10381 3646
10592 10381
10606 10381
6086 1876
3308 1876
1876 1269
11272 1876
11324 3030
11324 610
11324 3718
11324 3187
5843 180
11743 180
9151 8537
10965 6727
10965 3324
10965 7290
10965 1408
12153 10965
9422 9165
9440 9165
12519 8306
12575 8306
12796 8306
12922 8306
13356 8306
3331 625
5050 3331
13812 3331
13832 3600
13880 3600
14321 1276
14353 1276
14543 14372
11000 4694
14617 14596
14768 14596
14807 14596
14861 14596
15069 3359
15069 3374
15069 10689
15069 3446
15183 11037
15204 11037
11037 4954
12929 11037
15291 11037
13194 11037
13260 11037
15408 6256
15442 267
15466 267
15708 15599
15870 15599
15886 15599
15913 15599
16345 15599
16401 16367
16468 16367
16516 16367
16819 4060
4060 3380
17015 6306
8416 6306
17061 6306
17166 303
6214 303
5872 303
2391 2300
2300 1088
18063 2300
10276 2300
18251 2300
4427 2300
2320 2300
8466 2300
3208 2300
3230 2300
19023 18722
18722 18226
19089 18722
19159 18722
19262 19205
19205 14105
19877 19703
19703 8442
19956 19703
19958 19703
19966 13078
20012 20006
20066 20006
20110 20006
20296 1519
12130 3923
20427 12130
12130 4290
12130 6870
12130 4066
12130 4410
12130 3420
20822 385
433 385
11257 385
9420 2479
9547 9420
9424 1074
9424 8990
9424 5848
21116 17630
21151 21116
21116 6199
21116 1315
21116 1318
21116 18458
21282 3708
21331 19921
21401 19921
21492 19921
21889 18440
22201 18440
22219 18440
22322 1581
5806 453
18071 453
5932 678
22666 3871
22770 22742
23182 7101
7101 6952
7101 3468
18 1
1041 629
1085 629
1710 1682
1773 1682
2098 1682
2168 1682
2435 2376
2683 2376
2788 2376
2875 2376
2975 2376
3021 2376
3093 2376
3254 3234
3370 3234
3449 3234
3463 3234
3473 3234
3585 3474
3714 3474
3795 3760
3846 3760
4087 3922
3922 3682
4271 3937
4402 3937
4448 3937
3937 3738
4823 4727
4827 4727
5354 4965
4965 1657
5615 2459
5662 5645
5686 5645
5726 1758
5974 5958
6324 5958
6407 5958
6687 3281
6825 3281
7031 3281
7034 3281
7039 3281
7121 7113
7257 7249
7249 3979
7249 4153
7249 2218
7402 7334
7334 6993
7809 7733
7931 7883
7960 7883
8327 8272
2593 1814
2790 1814
2371 1814
8772 8748
8849 8748
8890 8748
8923 8892
9108 8892
9294 8892
8892 2315
9455 8892
9465 8892
9644 2622
3957 2622
9819 2622
3358 2622
4043 2622
2622 1466
9947 2622
9969 2622
10568 10381
10867 1876
2664 1876
11114 1876
11324 2446
11324 8541
11324 2679
11324 2816
11324 6903
11549 11324
5745 180
4011 180
11683 180
1482 180
11721 180
11973 9151
12020 9151
10965 2706
9165 7250
12304 8306
12520 8306
12574 8306
12832 8306
11040 8306
12022 8306
10427 3600
14034 3600
14103 3600
2469 1276
14446 14372
14618 14596
14694 14596
14981 14596
15050 11029
15069 4367
15069 7601
15069 3435
15069 3708
12319 11037
15180 11037
15240 11037
12969 11037
13140 11037
13297 11037
13380 11037
13402 11037
13512 11037
15481 267
10283 267
6306 5831
15635 15599
15729 15599
15773 15599
15831 15599
16063 15599
16116 15599
16130 15599
16406 16367
16596 16367
16645 2008
2013 768
6306 6283
10691 6306
17245 303
3277 2300
2300 1134
17863 2300
17875 2300
2300 575
18187 2300
18370 2300
18457 2300
18521 2300
18693 3398
18894 18722
18937 18722
19031 18722
19114 18722
18722 2356
9361 9113
9361 9337
19205 10431
19434 19205
19205 4043
19205 10238
19205 7295
19205 3027
19205 10659
19747 19703
19870 19703
19954 19703
19966 4562
19966 10796
20449 12130
20494 12130
20633 18328
20739 18328
5884 1250
9420 9005
20920 9420
9535 9420
20950 9424
9424 8960
9424 3544
20989 9424
9442 9424
21070 2342
21111 2342
21129 21116
21116 17932
21116 2016
21116 18184
21308 19921
21319 19921
21499 19921
21548 10745
14527 14456
21811 18440
22064 18440
19537 18440
17716 453
18172 453
18224 453
3097 453
22413 453
1637 453
22432 5927
22450 5927
6197 5932
22508 5932
22523 11294
22538 11294
22577 22570
22700 17404
22746 22742
22777 664
23010 7101
7101 3300
23107 7101
7101 6753
8670 7101
6612 3472
23430 3472
23498 3876
23513 3876
3876 3844
3876 2178
169 1
338 1
368 1
401 1
596 15
628 625
693 625
761 705
1010 629
1203 629
1214 629
2089 1682
2131 1682
2384 2376
2491 2376
2746 2376
2828 2376
2376 668
3047 2376
3295 3234
3624 3474
3634 3474
3682 3474
3932 3922
4226 3937
4741 4727
4903 4727
4931 4727
5142 4965
5547 4965
5836 1758
5891 1758
5958 3526
6134 5958
6296 5958
6473 5958
3941 3281
6644 3281
3538 3281
6661 3281
6703 3281
6788 3281
4050 3281
7249 6260
7249 671
7488 7334
7334 3421
8502 6693
8733 7274
8632 7274
8659 7274
8750 8748
9071 8892
9251 8892
9310 8892
9679 2622
3298 2622
9695 2622
3999 2622
10057 2622
10139 10068
10068 3337
10258 10068
10370 10068
10455 10381
10744 10693
10758 10757
10776 1876
10891 1876
6141 1876
2300 1876
11109 1876
11324 2464
11324 2686
11324 2720
11428 11324
11324 3019
11324 3107
11857 9151
11890 9151
11949 9151
10965 705
12122 10965
10965 3459
10965 3168
9165 6057
9165 9052
9165 9102
12441 8306
12443 8306
12542 8306
12768 8306
12907 8306
13164 8306
13196 8306
13254 8306
13275 8306
13293 8306
13360 8306
13919 3600
14037 3600
14183 1276
14385 14372
14476 14372
14509 14372
14596 8898
15169 11037
12373 11037
11037 10838
12539 11037
13681 11037
1671 267
15465 267
4001 267
15763 15599
15893 15599
15898 15599
15953 15599
16085 15599
16099 15599
16154 15599
16189 15599
16608 16367
16609 16367
16756 2013
2199 2013
16817 4060
16837 4060
16842 4060
16843 4060
9868 4060
6306 6010
16966 6306
7226 6306
17322 303
17506 2300
17515 2300
17519 2300
17562 2300
2300 1098
17741 2300
2300 1185
17872 2300
15102 2300
17938 2300
2775 2300
2817 2300
2300 664
5845 2300
11087 2300
2300 1415
18202 2300
18279 2300
2300 681
2300 1513
